Company	Title	Location	Seniority	Role Type	Tech Stack	Remote	Portal	URL
HelloFresh	Lead Sorter	Salt Lake City, UT, United States	Lead	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7890295?gh_jid=7890295
HelloFresh	Office Lead, Workplace Operations	New York, NY, United States	Lead	Operations	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7899144?gh_jid=7899144
HelloFresh	Production Lead	Phoenix, AZ, United States	Lead	Product (PM)	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7927307?gh_jid=7927307
HelloFresh	React Native Developer, Growth	Toronto, Ontario, Canada	Mid	Other	React	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7862406?gh_jid=7862406
HelloFresh	Sanitation Lead	Goodyear, AZ, United States	Lead	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7905626?gh_jid=7905626
HelloFresh	Senior Application Security Engineer 	Toronto, Ontario, Canada	Senior	Engineering	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7797367?gh_jid=7797367
HelloFresh	Senior Applied Scientist, Operations Research 	New York, NY, United States	Senior	Operations	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7304212?gh_jid=7304212
HelloFresh	Senior Associate, E-Commerce	Toronto, Ontario, Canada	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7791517?gh_jid=7791517
HelloFresh	Senior Backend Engineer, Consumer 	Toronto, Ontario, Canada	Senior	Backend	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7858597?gh_jid=7858597
HelloFresh	Senior Backend Engineer, Operations	Toronto, Ontario, Canada	Senior	Backend	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7404963?gh_jid=7404963
HelloFresh	 Senior Director, Paid Social	New York, NY, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7359464?gh_jid=7359464
HelloFresh	Senior Fullstack Developer, Consumer	Toronto, Ontario, Canada	Senior	Fullstack	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7908601?gh_jid=7908601
HelloFresh	Senior Infrastructure Engineer, Intelligent Platforms 	Newark, NJ, United States	Senior	Engineering	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7731719?gh_jid=7731719
HelloFresh	Senior Manager, Business Development - Factor for Business	New York, NY, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7759556?gh_jid=7759556
HelloFresh	Senior Manager, Commercial Innovation & Business Development 	New York, NY, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7926683?gh_jid=7926683
HelloFresh	Senior Manager, Commercial Operations	New York, NY, United States	Senior	Operations	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7800200?gh_jid=7800200
HelloFresh	Senior Manager, Commercial Strategy and Analytics	New York, NY, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7687802?gh_jid=7687802
HelloFresh	Senior Manager, Customer Care	Toronto, Ontario, Canada	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7786071?gh_jid=7786071
HelloFresh	Senior Manager, Operations	Toronto, Ontario, Canada	Senior	Operations	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7867254?gh_jid=7867254
HelloFresh	Senior Manager, Operations, The Pets Table	Boulder, Colorado, United States; Chicago, Illinois, United States; New York, NY, United States	Senior	Operations	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7867253?gh_jid=7867253
HelloFresh	Senior Manager, Organic Social	New York, NY, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7918180?gh_jid=7918180
HelloFresh	Senior Manager, Product Operations	Boulder, Colorado, United States; Chicago, Illinois, United States; New York, NY, United States	Senior	Product (PM)	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7918582?gh_jid=7918582
HelloFresh	Senior Manager, Product Strategy & Innovation	Toronto, Ontario, Canada	Senior	Product (PM)	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7646125?gh_jid=7646125
HelloFresh	Senior Operations Manager	Goodyear, AZ, United States	Senior	Operations	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7872831?gh_jid=7872831
HelloFresh	Senior Product Operations Specialist (12 Months Contract)	Toronto, Ontario, Canada	Senior	Product (PM)	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7784812?gh_jid=7784812
HelloFresh	Senior, Product Validation Technologist	Aurora, IL, United States	Senior	Product (PM)	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7926689?gh_jid=7926689
HelloFresh	Senior Regional Director, Fulfillment Operations	Newark, NJ, United States; Phoenix, AZ, United States	Senior	Operations	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7913341?gh_jid=7913341
HelloFresh	Senior Retoucher	Brooklyn, New York, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7871990?gh_jid=7871990
HelloFresh	Senior Sensory & Ingredient Evaluation Specialist	Toronto, Ontario, Canada	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7842259?gh_jid=7842259
HelloFresh	Staff Analytics Engineer, Growth	Toronto, Ontario, Canada	Staff	Engineering	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7722078?gh_jid=7722078
HelloFresh	Staff Backend Engineer, Customer Value Optimisation	New York, NY, United States	Staff	Backend	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7845008?gh_jid=7845008
HelloFresh	Staff Engineer, Consumer	Toronto, Ontario, Canada	Staff	Engineering	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7759021?gh_jid=7759021
HelloFresh	[US DC] Production Lead	Aurora, IL, United States	Lead	Product (PM)	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7761331?gh_jid=7761331
HelloFresh	[US DC] Senior Analyst, Planning Excellence	Aurora, IL, United States; Goodyear, AZ, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7905665?gh_jid=7905665
HelloFresh	[US DC] Senior Maintenance Manager	Goodyear, Arizona, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7894705?gh_jid=7894705
HelloFresh	[US DC] Senior Planning Associate	Phoenix, AZ, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7905669?gh_jid=7905669
HelloFresh	[US DC] Senior Safety Specialist	Lake Zurich, Illinois, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7684677?gh_jid=7684677
HelloFresh	[US-HQ] Senior Director, FSQA	Irving, TX, United States; Newark, NJ, United States; Toronto, Ontario, Canada	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7722089?gh_jid=7722089
HelloFresh	 Warehouse Lead	Goodyear, AZ, United States	Lead	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7907902?gh_jid=7907902
HelloFresh	Warehouse Lead 	Phoenix, AZ, United States	Lead	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7909855?gh_jid=7909855
HelloFresh	Weekend Senior Packaging Procurement Buyer	Chicago, Illinois, United States; Irving, TX, United States; New York, NY, United States; Newark, NJ, United States; Phoenix, AZ, United States	Senior	Other	N/A	No	greenhouse-api	https://careers.hellofresh.com/global/en/job/7852390?gh_jid=7852390
Angi	Senior Director, Accounting	Remote - United States - New York	Senior	Finance	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/angi/045639ad-cfe4-47b7-9055-924e0a236f61
Angi	Senior Manager, Pro Onboarding	Remote - United States	Senior	Other	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/angi/ae0d9abb-e4cd-473f-a16d-ca28b8c8d9d8
Angi	Temporary Senior Manager, Treasury	Remote - United States	Senior	Other	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/angi/38adfa59-8e77-42b7-ab9d-680282c89b34
Angi	Software Engineer	Remote - United States	Mid	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/angi/0c16b621-e70f-49ef-84ae-62e745e25cc9
Angi	Senior Data Engineer, Data Infrastructure 	Remote - United States	Senior	Data	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/angi/f52b3bee-5815-453c-8f6c-64cd4808e819
Angi	Senior Manager, Strategic Accounts	Remote - United States	Senior	Other	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/angi/69ad4f30-73c2-4684-8b23-074fc4558ff4
Angi	Senior Manager, Finance	Onsite - United States - New York - NYC	Senior	Finance	N/A	No	ashby-api	https://jobs.ashbyhq.com/angi/c72fcfd2-33b9-4472-a726-38d0da22a240
Angi	Temporary Senior Manager, Finance	Remote - United States	Senior	Finance	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/angi/b9937f65-bf8a-46ef-98a4-92dfbd41b418
Stripe	Backend / API Engineer, Billing	Toronto, Canada	Mid	Backend	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7737237
Stripe	Backend Engineer, AI Security	New York, San Francisco, Seattle, or Remote (US/Canada)	Mid	Backend	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7826765
Stripe	Backend Engineer, Core Tech, Canada	Toronto, CAN-Remote	Mid	Backend	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=6567253
Stripe	Backend Engineer, Core Technology	US-Remote, Chicago	Mid	Backend	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=6042172
Stripe	Backend Engineer, Data	Canada	Mid	Backend	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7913700
Stripe	Corporate Network Engineering Manager	US Remote	Manager	Engineering	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7736482
Stripe	Design Engineer, Presence	US, Canada	Mid	Engineering	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7144975
Stripe	Design Manager, Web Presence	US / Canada	Manager	Design	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7241636
Stripe	Engineering Manager, Data Transformation	US-SEA, US-SF, US-NYC, Canada-OPEN	Manager	Data	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7688358
Stripe	Engineering Manager, Developer Productivity AI	US-Remote	Manager	Product (PM)	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7736943
Stripe	Engineering Manager, Terminal	Toronto, Canada	Manager	Engineering	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7769005
Stripe	Engineering Program Manager, Tech GRC	SFO, US Remote	Manager	Engineering	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7739260
Stripe	Forward Deployed Engineer, Professional Services	United States	Mid	Engineering	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7671038
Stripe	Frontend Platform Engineer, JavaScript Infrastructure	Canada	Mid	Frontend	JavaScript	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7743307
Stripe	 Full Stack Engineer, Billing	Toronto, Canada	Mid	Fullstack	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7737239
Stripe	Full Stack Engineer, Ecosystem	Toronto, Canada	Mid	Fullstack	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7403151
Stripe	Full Stack Engineer, Link	Toronto, Remote in Canada	Mid	Fullstack	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=6447175
Stripe	Fullstack Engineer, Privy	NYC-Privy, US-Remote 	Mid	Fullstack	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7091959
Stripe	Global AML Lead, Risk Operations	United States	Lead	Operations	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7895020
Stripe	Internal Product Engineer, Developer Productivity AI 	Toronto, Canada 	Intern	Engineering	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7896151
Stripe	Product Lead, Support Experience	Seattle, Washington, United States	Lead	Product (PM)	N/A	No	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7869917
Stripe	Senior Staff Product Designer, Agentic Commerce	SF, Seattle, New York, Remote in the US	Senior	Design	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7688069
Stripe	Senior Staff Product Designer, Payments	SF, Seattle, New York, Remote in the US	Senior	Design	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7202630
Stripe	Staff Full Stack Engineer, Identity	Remote	Staff	Fullstack	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7895467
Stripe	Workday Compensation Lead	Canada, US-Remote, Chicago, Atlanta	Lead	Other	N/A	Yes	greenhouse-api	https://stripe.com/jobs/search?gh_jid=7765976
Assured	Senior/Principal Engagement Manager	Remote	Senior	Other	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/8e7266fa-98dc-47b3-9589-300a9e602770
Assured	Staff Software Development Engineer in Test (SDET)	Remote	Staff	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/71ef71b7-8bc5-4c7b-9d52-593e7ebf34d2
Assured	Staff Application Platform Engineer (DX)	Remote	Staff	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/ade28ada-8ac9-4dfa-83f3-1bc6a2c1b040
Assured	Software Engineering Manager	Remote	Manager	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/c3658410-df02-457c-902e-ce8c1c0e9c14
Assured	Staff Software Engineer, Platform	Remote	Staff	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/06c42e5b-0150-471d-8061-8faf85e82d90
Assured	Staff Cloud Security Engineer	Remote	Staff	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/5ccbd953-c55a-4de6-899c-e21d76c37ad1
Assured	Senior Product Manager	Remote	Senior	Product (PM)	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/5378a410-841f-4979-add4-670112b3c6fa
Assured	Staff Cloud Infrastructure Engineer	Remote	Staff	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/2624a7c0-ddc1-4708-82aa-54fd4cf6e25f
Assured	Product Lead, Data & Integrations	Remote	Lead	Data	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/10405bcc-93ab-4527-beb4-af77433ef733
Assured	Staff Security Engineer	Remote	Staff	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/1d132af6-bb3d-4a5b-be81-f307cb801dd2
Assured	Staff Full Stack Engineer 	Remote	Staff	Fullstack	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/d9fd1cec-1c4b-40ee-8939-f4fc886d768c
Assured	Staff Backend Engineer	Remote	Staff	Backend	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/e1a2fd46-3ce8-49e6-a4ab-426637a3567f
Assured	Staff Frontend Engineer	Remote	Staff	Frontend	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/assured/2792eed3-f3e7-4a11-9d26-24bcef1a32ef
Buffer	Senior Growth Engineer	Remote	Senior	Engineering	N/A	Yes	ashby-api	https://jobs.ashbyhq.com/buffer/6ee07995-2738-4cee-b16d-fc8967674346
Anthropic	Application Security Engineer	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/4502508008
Anthropic	Data Center Design Execution Lead	Remote-Friendly, United States	Lead	Data	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5157023008
Anthropic	Data Center Engineer, Resource Efficiency – Compute Supply 	Remote-Friendly, United States	Mid	Data	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5159642008
Anthropic	Data Center Portfolio Planning & Execution Lead	Remote-Friendly, United States	Lead	Data	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5188939008
Anthropic	Design Engineer, Web	Remote-Friendly (Travel-Required) | San Francisco, CA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5223916008
Anthropic	Infrastructure Tax Lead	Remote-Friendly (Travel-Required) | San Francisco, CA | New York City, NY	Lead	Other	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5123851008
Anthropic	IT Systems Engineer, Corporate Systems & Infrastructure	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/4887952008
Anthropic	IT Systems Engineer, Enterprise SaaS	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5161882008
Anthropic	Protective Services Lead	Boston, MA; Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY; Washington, DC	Lead	Other	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5226711008
Anthropic	Protective Services Strategy & Operations Lead	Boston, MA; Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY; Washington, DC	Lead	Operations	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5226694008
Anthropic	Research Engineer, Environment Scaling	Remote-Friendly (Travel Required) | San Francisco, CA	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/4951064008
Anthropic	Research Engineer, Knowledge Team	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/4017331008
Anthropic	Research Engineer, Model Evaluations	Remote-Friendly (Travel-Required) | San Francisco, CA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5198255008
Anthropic	Research Engineer/Research Scientist, Pre-training	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/4616971008
Anthropic	Research Engineer, Reward Models Platform	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5024831008
Anthropic	Research Engineer, Universes	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5061517008
Anthropic	Research Lead, Training Insights	Remote-Friendly (Travel Required) | San Francisco, CA; San Francisco, CA | New York City, NY	Lead	Other	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5139654008
Anthropic	Security Engineer, Offensive Security	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5105509008
Anthropic	Security Engineer - Threat Intel	New York City, NY; Remote-Friendly (Travel-Required) | San Francisco, CA | Washington, DC; San Francisco, CA | New York City, NY	Mid	Engineering	N/A	Yes	greenhouse-api	https://job-boards.greenhouse.io/anthropic/jobs/5195705008
